"FileId","Status","ReadIndex","ReadTimestamp","FullName","RelPath","Extension","SizeBytes","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","KeyFindings","KeyClaims","Relevance","ExtractPath","FullIncludePath","Notes","RelatedFiles","DuplicateOf","Reviewer"
"FRV2-0313","complete","313","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Comprehensive_Termination_Analysis.md","MUST_Review\Gemeni-3-Test\Comprehensive_Termination_Analysis.md",".md","7742","675604BF663F7AA41A3BAA1053E6E3DA8F4F547388D67EEA2589A223936E53DD","3","failed_attempts","report","","","","constraint_violation; unsupported_inference","Claims termination via polynomial interpretation over Nat, violating operator-only rules.","Defines multiplicative measure and asserts all rules decrease.","Polynomial interpretation proves termination for rec_succ.","High","extracts/03_failed_attempts/2026-01-29__Comprehensive_Termination_Analysis__report__001.md","","","","","Codex"
"FRV2-0314","complete","314","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Confirmation_of_Termination.md","MUST_Review\Gemeni-3-Test\Confirmation_of_Termination.md",".md","3759","0120DF0D8FFA2B50039E80ABEE998776A2394DCDB1BA70F51D2E5E437713E07E","3","failed_attempts","analysis","","","","unsupported_inference; constraint_violation","Asserts termination while relying on external arithmetic assumptions.","States rec_succ terminates and undecidability claim is false.","TRS framing avoids undecidability.","Med","extracts/03_failed_attempts/2026-01-29__Confirmation_of_Termination__analysis__001.md","","","","","Codex"
"FRV2-0315","complete","315","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Definition_of_Assignment.md","MUST_Review\Gemeni-3-Test\Definition_of_Assignment.md",".md","1888","08819DCDAEDE22258E578E56BA7BD8215C1915324EE74A771783E12D8A1DFB36","4","misc","guide","","","","","Lean syntax note; not a proof artifact.","Explains := as definitional assignment in measure definitions.","","Low","extracts/05_misc/2026-01-29__Definition_of_Assignment__guide__001.md","","","","","Codex"
"FRV2-0316","complete","316","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Detailed_Reasoning_Autopsy.md","MUST_Review\Gemeni-3-Test\Detailed_Reasoning_Autopsy.md",".md","9072","E768D188C3C98B4623C1F3725ECB6B9577AE85C03EFAFF6337143409F0B9EEC6","3","failed_attempts","report","","","","constraint_violation; protocol_violation","Autopsy shows model shifted to external Nat instead of honoring constraints.","Reconstructs thinking logs to pinpoint the ""cheat"" decision.","Model prioritized completion over constraint adherence.","High","extracts/03_failed_attempts/2026-01-29__Detailed_Reasoning_Autopsy__report__001.md","","","","","Codex"
"FRV2-0317","complete","317","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Failure_of_Internal_Proof.md","MUST_Review\Gemeni-3-Test\Failure_of_Internal_Proof.md",".md","3360","6DECC60F2D1A5AAC1927432371AE9C5DCC56313D88CC90250A9E39F8F1451044","3","failed_attempts","report","","","","constraint_violation","Confirms internal proof failed because it relied on Nat.","Declares operational completeness unproven from within the system.","External dependencies invalidate the internal proof.","High","extracts/03_failed_attempts/2026-01-29__Failure_of_Internal_Proof__report__001.md","","","","","Codex"
"FRV2-0318","complete","318","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Final_Autopsy_and_Analysis.md","MUST_Review\Gemeni-3-Test\Final_Autopsy_and_Analysis.md",".md","9948","1C992FF8522C0C88DB25C24F9E9828666F39FCEB494810A2D3FDFC695FC420D9","3","failed_attempts","report","","","","constraint_violation; protocol_violation","Documents Gemini Pro 3 success as protocol-violating externalization.","Highlights decision to import Peano arithmetic to solve constraints.","Confirms AI cannot respect system boundary.","High","extracts/03_failed_attempts/2026-01-29__Final_Autopsy_and_Analysis__report__001.md","","","","","Codex"
"FRV2-0319","complete","319","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Foundational_Contradiction_Analysis.md","MUST_Review\Gemeni-3-Test\Foundational_Contradiction_Analysis.md",".md","3789","206BD4F2DA4B2C8BB93806E6007356BD5F0D85BB265409094A967E32DAAC00B9","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Describes circularity of proving axiom-free kernel using external arithmetic.","Uses ladder paradox metaphor to show verification depends on Nat.","Axiom-free claim fails at verification layer.","High","extracts/03_failed_attempts/2026-01-29__Foundational_Contradiction_Analysis__analysis__001.md","","","","","Codex"
"FRV2-0320","complete","320","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/FruitKernel.lean","MUST_Review\Gemeni-3-Test\FruitKernel.lean",".lean","1481","F0AE741825F16CD470FFBB400DAE54449B72BCC4A7E5BEDC2FA155C68E733299","4","misc","code","","","","","Kernel definition used in Gemini tests.","Defines Trace constructors and Step rewrite rules (plum/grape/mango/banana/cherry).","","Med","extracts/05_misc/2026-01-29__FruitKernel__code__001.md","","","","","Codex"
"FRV2-0321","complete","321","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/FruitProof.lean","MUST_Review\Gemeni-3-Test\FruitProof.lean",".lean","4950","EEF56BFC4FAF4BE55102ADB4618BDA7028D10CA237484A40F866F9CF3D6915DC","3","failed_attempts","proof-attempt","","","","constraint_violation","Termination proof uses Nat measure and arithmetic outside operator-only rules.","Defines measure : Trace -> Nat with multiplicative banana and proves step_decreases.","Nat-valued measure decreases for each Step rule.","High","extracts/03_failed_attempts/2026-01-29__FruitProof__code__001.md","","","","","Codex"
"FRV2-0322","complete","322","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/GPT-5-Pro-Analysis.md","MUST_Review\Gemeni-3-Test\GPT-5-Pro-Analysis.md",".md","3994","157940AD9F9E8AE2EED86BE4903176FC270F8EB5CA8116BBEA76D7118B6137D2","4","misc","analysis","","","","","Comparative analysis of GPT-5 Pro no-go vs Gemini proof; not a proof artifact.","Attributes disagreement to scope and semantic assumptions.","GPT-5 treated provability inside kernel; Gemini treated TRS only.","Med","extracts/05_misc/2026-01-29__GPT_5_Pro_Analysis__analysis__001.md","","","","","Codex"
"FRV2-0323","complete","323","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Gemini_Reasoning_Analysis_Report.md","MUST_Review\Gemeni-3-Test\Gemini_Reasoning_Analysis_Report.md",".md","6646","3AE43450264337D94D151D4768C726485FD69638D12FBC00386E417B401B19AE","3","failed_attempts","analysis","Gemini Pro 3","","","constraint_violation; unsupported_inference","Analyzes Gemini reasoning and reliance on Nat-based polynomial measure.","Centers on inequality 2*M(s) > M(s) + 1 with base >= 2.","Polynomial measure resolves rec duplication.","Med","extracts/03_failed_attempts/2026-01-29__Gemini_Reasoning_Analysis_Report__analysis__001.md","","","","","Codex"
"FRV2-0324","complete","324","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Incompleteness_Reverification.md","MUST_Review\Gemeni-3-Test\Incompleteness_Reverification.md",".md","2222","D0F046D946B9FD220F6922A82F1C4A6E3AB7B0D8E8ABA3EEC4613C54799F96D6","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Re-verification argues completeness claims rely on external Nat yardstick.","Notes internal completeness cannot be shown without external provability.","External proof shows embeddability, not internal completeness.","Med","extracts/03_failed_attempts/2026-01-29__Incompleteness_Reverification__analysis__001.md","","","","","Codex"
"FRV2-0325","complete","325","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Independent_Turing_Test.md","MUST_Review\Gemeni-3-Test\Independent_Turing_Test.md",".md","3241","4F9B5F5576242F498C76047989D9D52CA5EE4CA12A4893D460A7C6EDAE9B133F","3","failed_attempts","analysis","","","","unsupported_inference","Informal argument for non-Turing-completeness based on bounded recursion.","Attempts to build infinite loop and argues rec is bounded by depth.","FruitKernel cannot express while(true).","Med","extracts/03_failed_attempts/2026-01-29__Independent_Turing_Test__analysis__001.md","","","","","Codex"
"FRV2-0326","complete","326","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Meta_Layer_Circularity.md","MUST_Review\Gemeni-3-Test\Meta_Layer_Circularity.md",".md","3346","E361654DD7AD7364FD9E847052453D453D5BB66CDAB9CC4A1F722D4819392D3C","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Explains circularity: Trace termination proved via Nat well-foundedness.","Shows dependency chain from Trace to Nat and back.","Verification depends on external axioms.","Med","extracts/03_failed_attempts/2026-01-29__Meta_Layer_Circularity__analysis__001.md","","","","","Codex"
"FRV2-0327","complete","327","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Meta_Logic_Evaluation.md","MUST_Review\Gemeni-3-Test\Meta_Logic_Evaluation.md",".md","3234","871AA79AC4431C87A638E651E548F966E9BCF08CB376244BF592E9FBAF7FC780","3","failed_attempts","analysis","","","","constraint_violation","Justifies borrowed logic as acceptable meta-language, conflicting with operator-only constraints.","Distinguishes object system vs meta-language and defends Nat usage.","Proof requires mapping to a well-founded domain.","Med","extracts/03_failed_attempts/2026-01-29__Meta_Logic_Evaluation__analysis__001.md","","","","","Codex"
"FRV2-0328","complete","328","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Operational_Completeness_Review_Report.md","MUST_Review\Gemeni-3-Test\Operational_Completeness_Review_Report.md",".md","8708","52F3FCE74202ACF7B94FF1448A6710B03A30B124F3F8A9912FA091D990521D79","3","failed_attempts","report","","","","constraint_violation; unsupported_inference","Claims OC hypothesis falsified based on polynomial proof using Nat.","Maps FruitKernel to OperatorKernelO7 and asserts termination.","Duplication constraint overcome by multiplicative measure.","High","extracts/03_failed_attempts/2026-01-29__Operational_Completeness_Review_Report__report__001.md","","","","","Codex"
"FRV2-0329","complete","329","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/QUANTUM_WAVE_VISUAL_COURSE_DESIGN.md","MUST_Review\Gemeni-3-Test\QUANTUM_WAVE_VISUAL_COURSE_DESIGN.md",".md","3974","2F6475D14AEF341C69755B801B1CF3871D053FB00F0270038E9D80A27E31C707","5","misc","guide","","","","","Standalone course outline unrelated to OC proof.","Modules describe visual intuition for complex amplitude and interference.","","Low","extracts/05_misc/2026-01-29__QUANTUM_WAVE_VISUAL_COURSE_DESIGN__guide__001.md","","","","","Codex"
"FRV2-0330","complete","330","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Refutation_of_Godelian_Barrier.md","MUST_Review\Gemeni-3-Test\Refutation_of_Godelian_Barrier.md",".md","3747","14A2BAD4F91B0FF65B0407B9995C15CD26FB97D49A9948BC49569F4638A3314D","3","failed_attempts","analysis","","","","unsupported_inference; constraint_violation","Argues limitation does not apply by assuming non-Turing completeness and polynomial proof.","Claims lack of infinite loops blocks Godel program construction.","FruitKernel not Turing complete so Google limitation fails.","Med","extracts/03_failed_attempts/2026-01-29__Refutation_of_Godelian_Barrier__analysis__001.md","","","","","Codex"
"FRV2-0331","complete","331","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Strict_Contract_Evaluation.md","MUST_Review\Gemeni-3-Test\Strict_Contract_Evaluation.md",".md","5829","EE3360E29FF797E372D5BD98781CEDF562F8F6167248EB6CE2DF798ED291AA93","3","failed_attempts","analysis","","","strict_contract","protocol_violation; constraint_violation","Contract evaluation still relies on Nat measure outside system.","Checks rfl gate and duplication stress test for measure definition.","Measure passes local rfl checks.","Med","extracts/03_failed_attempts/2026-01-29__Strict_Contract_Evaluation__analysis__001.md","","","","","Codex"
"FRV2-0332","complete","332","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Strict_Execution_Contract_Reevaluation_v2.md","MUST_Review\Gemeni-3-Test\Strict_Execution_Contract_Reevaluation_v2.md",".md","3955","8770956B2B4D079AFA5F4810427C9A308D0A7F9A1D5A35C4E36875E0EF5C6C3E","3","failed_attempts","analysis","","","strict_contract","protocol_violation; constraint_violation","Re-evaluation flags local/global caveats but retains external measure.","Passes branch definitions locally; notes duplication gate concerns.","Local rfl holds for measure branches.","Med","extracts/03_failed_attempts/2026-01-29__Strict_Execution_Contract_Reevaluation_v2__analysis__001.md","","","","","Codex"
"FRV2-0333","complete","333","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/Turing_Completeness_Assessment.md","MUST_Review\Gemeni-3-Test\Turing_Completeness_Assessment.md",".md","2791","540F4C2EE871B13360E5C64A4769E039D60042C9CFC8D9FAA5B4B6CEE460AE3B","3","failed_attempts","analysis","","","","unsupported_inference","Claims SN implies not Turing complete, relying on termination proof.","Uses SN argument to deny Turing completeness.","If proven terminating, system cannot be TC.","Med","extracts/03_failed_attempts/2026-01-29__Turing_Completeness_Assessment__analysis__001.md","","","","","Codex"
"FRV2-0334","complete","334","2026-01-29 22:01:07","MUST_Review/Gemeni-3-Test/quantum_visual_course.html","MUST_Review\Gemeni-3-Test\quantum_visual_course.html",".html","11739","102D93FC4C67F837A330C55766668E441C36A9CB2F4F0EEA8A466FCD16B72FAE","5","misc","documentation","","","html_visual","","Standalone visualization page unrelated to OC proof.","HTML/CSS/JS page for complex amplitude visualization.","","Low","extracts/05_misc/2026-01-29__quantum_visual_course__html__001.md","","","","","Codex"
"FRV2-0335","complete","335","2026-01-29 22:26:49","MUST_Review/important_2/1.Universal_Rules.md","MUST_Review\important_2\1.Universal_Rules.md",".md","16256","A8D361A90F4161765B726764616CAE826E4A54333CF92A99E58F7BED10687734","4","misc","guide","","","protocol","","Universal execution contract and protocol; not a proof artifact.","Defines strict gates (rfl, duplication, NameGate/TypeGate) and allowed outputs.","","Med","extracts/05_misc/2026-01-29__1_Universal_Rules__protocol__001.md","","Protocol/guide document.","","","Codex"
"FRV2-0336","duplicate","336","2026-01-29 22:26:49","MUST_Review/important_2/2.Expanded_Ordinal_Toolkit copy.md","MUST_Review\important_2\2.Expanded_Ordinal_Toolkit copy.md",".md","44755","91EED3210C6D21D26B29FE491A4E6954AF1C1A69906B1332DB323E154B78DDB6","5","misc","analysis","","","","","Duplicate of FRV2-0129.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__2.Expanded_Ordinal_Toolkit__redirect__001.md","","Duplicate of FRV2-0129.","","FRV2-0129","Codex"
"FRV2-0337","duplicate","337","2026-01-29 22:26:49","MUST_Review/important_2/2.Expanded_Ordinal_Toolkit.md","MUST_Review\important_2\2.Expanded_Ordinal_Toolkit.md",".md","44755","91EED3210C6D21D26B29FE491A4E6954AF1C1A69906B1332DB323E154B78DDB6","5","misc","analysis","","","","","Duplicate of FRV2-0129.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__2.Expanded_Ordinal_Toolkit__redirect__001.md","","Duplicate of FRV2-0129.","","FRV2-0129","Codex"
"FRV2-0338","complete","338","2026-01-29 22:26:49","MUST_Review/important_2/3.Termination_Consolidation copy.md","MUST_Review\important_2\3.Termination_Consolidation copy.md",".md","33140","B3FE4DC76C1A12230460D332F3C955BF38169435CD0FC15B8632A864A4084253","3","failed_attempts","report","","","","nonconvergence; proof_obligation_stuck","Chronology of termination attempts and blockers.","","","High","extracts/03_failed_attempts/2026-01-29__3_Termination_Consolidation_copy__summary__001.md","","","","","Codex"
"FRV2-0339","complete","339","2026-01-29 22:26:49","MUST_Review/important_2/3.Termination_Consolidation.md","MUST_Review\important_2\3.Termination_Consolidation.md",".md","32665","E767272ACCFA3099F475983F048FF345695186E8FA1AC8F0942A205EB8786514","3","failed_attempts","report","","","","nonconvergence; proof_obligation_stuck; unsupported_inference","Chronology of termination attempts and blockers, centered on rec_succ_bound failure.","Documents failed ordinal measures and the rec_succ_bound blocker.","Global μ decrease for rec_succ is unsound; lex measures required.","High","extracts/03_failed_attempts/2026-01-29__3_Termination_Consolidation__report__001.md","","","","","Codex"
"FRV2-0340","complete","340","2026-01-29 22:26:49","MUST_Review/important_2/5-Pro.md","MUST_Review\important_2\5-Pro.md",".md","7894","9FEE6FAA11CF3D01A1E12ADACC356D920CEF64B427EA04CE40FED384712FD1F7","4","misc","guidance","","","roadmap","unsupported_inference","Strategy memo with conjectures and publication roadmap; not a completed proof.","Proposes operational incompleteness conjectures and publication framing.","Internal measures cannot certify certain duplication rules; same-level provability conflicts with SN.","Med","extracts/05_misc/2026-01-29__5_Pro__guidance__001.md","","","","","Codex"
"FRV2-0341","duplicate","341","2026-01-29 22:26:49","MUST_Review/important_2/AI_BrainStorm_SN.md","MUST_Review\important_2\AI_BrainStorm_SN.md",".md","31579","141EF8AC9DDBE7217FDAD41236DCD26CD24958845EBF924E8C12746DD1668FDD","3","failed_attempts","analysis","AI synth","","","nonconvergence; environment_mismatch; proof_obligation_stuck","Duplicate of FRV2-0159.","Duplicate content.","","Low","extracts/03_failed_attempts/2026-01-29__AI_BrainStorm_SN__analysis__001.md","","Duplicate of FRV2-0159.","","FRV2-0159","Codex"
"FRV2-0342","complete","342","2026-01-29 22:26:49","MUST_Review/important_2/assessments.md","MUST_Review\important_2\assessments.md",".md","88835","2351811A106C04DBAD6A6E90847933461BB1EF4A4D9150BCA16D17CABFC63791","3","failed_attempts","analysis","","","assessment","inconsistency; proof_obligation_stuck","Assessment notes flag scope limits (SafeStep only) and confluence gaps.","Highlights non-confluence of full Step and scope limits of SN proofs.","Full Step not locally confluent; SafeStep results only.","Med","extracts/03_failed_attempts/2026-01-29__assessments__analysis__001.md","","","","","Codex"
"FRV2-0343","complete","343","2026-01-29 22:26:49","MUST_Review/important_2/assessments_closure.md","MUST_Review\important_2\assessments_closure.md",".md","2197","F1DBE79C6EF8283CB17507DBDF2274107D0428DD2910F0707E4479AD00D4BF0B","4","misc","analysis","","","assessment_close","","Closure notes addressing assessment items within SafeStep scope.","Clarifies single-measure scope and confluence limits.","","Low","extracts/05_misc/2026-01-29__assessments_closure__analysis__001.md","","","","","Codex"
"FRV2-0344","complete","344","2026-01-29 22:26:49","MUST_Review/important_2/claude_10_27_2025.md","MUST_Review\important_2\claude_10_27_2025.md",".md","14106","E4D27DE0ECE453C063ABBEC08B31AA465E7CC00903922B2CEE804BB7BD030786","3","failed_attempts","transcript","claude_10_27_2025","","model_chat","unsupported_inference","Model asserts operator-only completeness in broad terms without system-specific proof.","Claims operator-only systems are feasible via combinatory logic/TRS.","Operator-only system is theoretically possible and can be complete.","Med","extracts/03_failed_attempts/2026-01-29__claude_10_27_2025__transcript__001.md","","","","","Codex"
"FRV2-0345","duplicate","345","2026-01-29 22:26:49","MUST_Review/important_2/Claude_SN_Companion.md","MUST_Review\important_2\Claude_SN_Companion.md",".md","8058","BDE1960524EF05D8055C099D2B308158EE75AA1AA22FEB230E12BD5A0D106672","3","failed_attempts","analysis","Claude","","","nondecreasing_measure; proof_obligation_stuck","Duplicate of FRV2-0160.","Duplicate content.","","Low","","full_includes/2026-01-29__Claude_SN_Companion__full__001.md","Duplicate of FRV2-0160.","","FRV2-0160","Codex"
"FRV2-0346","complete","346","2026-01-29 22:26:49","MUST_Review/important_2/commnets_summary.md","MUST_Review\important_2\commnets_summary.md",".md","14182","33B33092EB4B1A6E23A31B9C98412769FB53E634D7EEF96E6BA18049EB291DDB","4","misc","analysis","","","summary","","Summary of comments and suggestions; not a proof artifact.","Aggregates critiques, conjecture refinements, and paper framing actions.","","Low","extracts/05_misc/2026-01-29__commnets_summary__summary__001.md","","","","","Codex"
"FRV2-0347","complete","347","2026-01-29 22:26:49","MUST_Review/important_2/Confluence_Safe.md","MUST_Review\important_2\Confluence_Safe.md",".md","6854","960645EEC76D57B19FB98F34F500D89FDB3C4C7A0823BFF640C8EC8CE42F0E0C","3","failed_attempts","analysis","","","confluence_checklist","proof_obligation_stuck; nonconvergence","Checklist shows local confluence blocked by eqW a a peak under SafeStep.","Root-peak P1 (eqW a a) remains open; SafeStep confluence incomplete.","Local confluence for SafeStep depends on resolving eqW reflexive peak.","Med","extracts/03_failed_attempts/2026-01-29__Confluence_Safe__analysis__001.md","","","","","Codex"
"FRV2-0348","duplicate","348","2026-01-29 22:26:49","MUST_Review/important_2/DualLex_Counterexample copy 2.md","MUST_Review\important_2\DualLex_Counterexample copy 2.md",".md","1070","8FADDFDC503091CE7CB0526160C98598AD110414924C251B9B20C8BC6652BDE9","3","failed_attempts","analysis","","","counterexample","nondecreasing_measure","Duplicate of FRV2-0245.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__DualLex_Counterexample__analysis__001.md","","Duplicate of FRV2-0245.","","FRV2-0245","Codex"
"FRV2-0349","duplicate","349","2026-01-29 22:26:49","MUST_Review/important_2/DualLex_Counterexample copy.md","MUST_Review\important_2\DualLex_Counterexample copy.md",".md","1070","8FADDFDC503091CE7CB0526160C98598AD110414924C251B9B20C8BC6652BDE9","3","failed_attempts","analysis","","","counterexample","nondecreasing_measure","Duplicate of FRV2-0245.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__DualLex_Counterexample__analysis__001.md","","Duplicate of FRV2-0245.","","FRV2-0245","Codex"
"FRV2-0350","duplicate","350","2026-01-29 22:26:49","MUST_Review/important_2/DualLex_Counterexample.md","MUST_Review\important_2\DualLex_Counterexample.md",".md","1070","8FADDFDC503091CE7CB0526160C98598AD110414924C251B9B20C8BC6652BDE9","3","failed_attempts","analysis","","","counterexample","nondecreasing_measure","Duplicate of FRV2-0245.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__DualLex_Counterexample__analysis__001.md","","Duplicate of FRV2-0245.","","FRV2-0245","Codex"
"FRV2-0351","complete","351","2026-01-29 22:26:49","MUST_Review/important_2/Extracted_candidate_identifiers.csv","MUST_Review\important_2\Extracted_candidate_identifiers.csv",".csv","6601","A4AAA5FDCFF60F64D1D7C2DDF4B04696F52F9364894B3FB8D34D621E5B5993E7","4","misc","log","","","","","Identifier extraction log; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Extracted_candidate_identifiers__summary__001.md","","","","","Codex"
"FRV2-0352","complete","352","2026-01-29 22:26:49","MUST_Review/important_2/EXTRACTED_ISSUES_REPORT.md","MUST_Review\important_2\EXTRACTED_ISSUES_REPORT.md",".md","19338","FCDFCD8D75C47B7C784442B5B528771907A9F85293623F159A64479192DEB43F","3","failed_attempts","report","","","","proof_obligation_stuck; nonconvergence","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__EXTRACTED_ISSUES_REPORT__summary__001.md","","","","","Codex"
"FRV2-0353","complete","353","2026-01-29 22:26:49","MUST_Review/important_2/fails_central.md","MUST_Review\important_2\fails_central.md",".md","7517","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6","3","failed_attempts","report","","","failure_catalog","unsupported_inference; nonconvergence; proof_obligation_stuck","Consolidated failure catalog with counterexamples to μ and κ bumps.","Documents rec_succ duplication barrier and κ+ k tie failures.","Global μ domination for rec_succ is false; deltaFlag lex drop required.","High","extracts/03_failed_attempts/2026-01-29__fails_central__report__001.md","","","","","Codex"
"FRV2-0354","complete","354","2026-01-29 22:26:49","MUST_Review/important_2/FailureReenactments.md","MUST_Review\important_2\FailureReenactments.md",".md","2590","5E298D6D52AF4D395B4C78CEE692D7599D6560A2F924204687EDC62359714497","3","failed_attempts","analysis","","","","unsupported_inference","Failure catalog or commentary documenting incorrect assumptions or blockers.","","","Med","extracts/03_failed_attempts/2026-01-29__FailureReenactments__summary__001.md","","","","","Codex"
"FRV2-0355","complete","355","2026-01-29 22:26:49","MUST_Review/important_2/gemeni-fail-cursor.md","MUST_Review\important_2\gemeni-fail-cursor.md",".md","30528","F450C1188FC921E9F3DA00CB74385CFEF26B2AA1B6964DE5CC16473C55105F8F","3","failed_attempts","transcript","","","model_chat","unsupported_inference; constraint_violation","Cursor suggests ordinal measure proof without addressing operator-only constraints.","Proposes defining ordinal-valued measure for Trace and Step.","Ordinal measure can prove SN for the system.","Med","extracts/03_failed_attempts/2026-01-29__gemeni_fail_cursor__transcript__001.md","","","","","Codex"
"FRV2-0356","complete","356","2026-01-29 22:26:49","MUST_Review/important_2/gemini.md","MUST_Review\important_2\gemini.md",".md","15196","7741C3F292BDCE3B8CC01C920A9E88A8B8C0F05006C2CFC356AE5D3878BB0BAF","4","misc","guidance","gemini","","publication_plan","","Gemini master-plan memo with publication framing and section structure.","Narrative plan and recommended paper structure (genealogy of failures + SafeStep).","","Med","extracts/05_misc/2026-01-29__gemini__guidance__001.md","","","","","Codex"
"FRV2-0357","complete","357","2026-01-29 22:26:49","MUST_Review/important_2/gemini_draft.tex","MUST_Review\important_2\gemini_draft.tex",".tex","20901","1506204D7A38CF0A05033951D87E0979BBEC418AC580F7A68DA676BCD245E1EC","4","misc","draft_paper","gemini_draft","","","","Draft paper text; not a proof artifact.","Draft narrative for KO7 operational incompleteness paper.","","Low","extracts/05_misc/2026-01-29__gemini_draft__draft__001.md","","","","","Codex"
"FRV2-0358","complete","358","2026-01-29 22:26:49","MUST_Review/important_2/GPT-5-decidability.md","MUST_Review\important_2\GPT-5-decidability.md",".md","1731","D555C70CA688DFD02B44D411FC629F4B098282575C255CE739EC000F409B11B5","3","failed_attempts","transcript","GPT-5-decidability","","model_chat","unsupported_inference","Model provides generic meta-logic answer without system-specific proof.","Explains self-referential decidability in Gödel/Turing terms.","Self-referential decidability is generally impossible for expressive systems.","Low","extracts/03_failed_attempts/2026-01-29__GPT_5_decidability__transcript__001.md","","","","","Codex"
"FRV2-0359","complete","359","2026-01-29 22:26:49","MUST_Review/important_2/gpt-5-high-codex-10-27-25.md","MUST_Review\important_2\gpt-5-high-codex-10-27-25.md",".md","11675","38CAB3A9962FB833980F8C095181B35FBBC20D1BCD5983CB32A84EA6503CF89B","3","failed_attempts","transcript","gpt-5-high-codex-10-27-25","","model_chat","unsupported_inference; constraint_violation","Model recommends ordinal measures and fixes without proving constraints.","Suggests ordinal or lexicographic measures; flags encoding issues.","Ordinal measures can prove SN if Step decreases μ.","Med","extracts/03_failed_attempts/2026-01-29__gpt_5_high_codex_10_27_25__transcript__001.md","","","","","Codex"
"FRV2-0360","duplicate","360","2026-01-29 22:26:49","MUST_Review/important_2/GPT-5-Pro.md","MUST_Review\important_2\GPT-5-Pro.md",".md","36610","2CC1DCF2833D2178BC911132E0BF5B45241295BE2C3CC52BB9F67BDF2C68605D","3","failed_attempts","analysis","GPT-5","","audit","unsupported_inference; invalid_rewrite; protocol_violation","Duplicate of FRV2-0181.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__GPT-5-Pro__analysis__002.md","","Duplicate of FRV2-0181.","","FRV2-0181","Codex"
"FRV2-0361","complete","361","2026-01-29 22:26:49","MUST_Review/important_2/Hybrid_Termination.md","MUST_Review\important_2\Hybrid_Termination.md",".md","2721","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F","3","failed_attempts","analysis","","","hybrid_measure","nonconvergence","Reports hybrid per-step decreases and safe subsets but no global measure.","Hybrid drop works per step; only SafeStep subsets are proven WF.","Global Step termination not claimed due to duplication/ordinal hazards.","Med","extracts/03_failed_attempts/2026-01-29__Hybrid_Termination__analysis__001.md","","","","","Codex"
"FRV2-0362","complete","362","2026-01-29 22:26:49","MUST_Review/important_2/INDEX.md","MUST_Review\important_2\INDEX.md",".md","454","99763537187AA4300DC884E4751497523B631E16F792CEB566334F04D18E98CC","4","misc","index","","","","","Index of canonical submission markdown.","Points to Universal_Rules, Expanded_Ordinal_Toolkit, Termination_Consolidation.","","Low","extracts/05_misc/2026-01-29__INDEX__index__001.md","","","","","Codex"
"FRV2-0363","complete","363","2026-01-29 22:26:49","MUST_Review/important_2/ko7_snippets.txt","MUST_Review\important_2\ko7_snippets.txt",".txt","68226","22944CC09973602B0492A1163F53C7A9EC77386C10837AEAF57CE0E34068BCFA","4","misc","reference","","","","","Snippet collection; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__ko7_snippets__summary__001.md","","","","","Codex"
